title,url,source,published_date,published_time,keyword,sentiment,relevance_score,country,location,latitude,longitude
Spanish minister urges Sunak to commit to climate crisis fight,https://www.theguardian.com/environment/2022/nov/03/absurd-debate-in-the-uk-spanish-minister-urges-rishi-sunak-to-commit-to-climate-crisis-fight,The Guardian,03-11-2022,17:51:10,drought,negative,0.108342362,England,London,51.5074,-0.1278
Just Stop Oil protesters block service stations on M25 in second day of action,https://www.theguardian.com/environment/2022/aug/24/just-stop-oil-protesters-block-service-stations-on-m25-in-second-day-of-action,The Guardian,24-08-2022,09:39:27,drought,negative,0.293255132,England,Kent,51.2070748,0.7210362
Why scientists are using the word scary over the climate crisis,https://www.theguardian.com/environment/2022/nov/07/why-scientists-are-using-the-word-scary-over-the-climate-crisis,The Guardian,07-11-2022,08:30:02,drought,negative,0.362318841,England,Yorkshire,53.9825271,-1.38525
Climate adaptation bill for African countries to dwarf health spending,https://www.theguardian.com/environment/2022/jul/13/climate-adaptation-bill-african-countries-dwarf-health-spending,The Guardian,13-07-2022,05:00:15,drought,positive,0.527704485,Scotland,Glasgow,55.861155,-4.2501687
Dont flush water down the toilet | Brief letters,https://www.theguardian.com/environment/2022/jul/27/dont-flush-water-down-the-toilet,The Guardian,27-07-2022,16:47:36,drought,positive,0.336700337,England,Chester,53.1908873,-2.8908955
Growing together: how city farms have nurtured a generation of urban kids,https://www.theguardian.com/environment/2022/oct/30/city-farming-uk-50-years,The Guardian,30-10-2022,11:00:25,drought,positive,0.046860356,England,Liverpool,53.4071991,-2.99168
Cop27 gets off to delayed start after tussle over agenda for talks,https://www.theguardian.com/environment/2022/nov/06/cop27-delayed-start-tussle-over-agenda-for-talks,The Guardian,06-11-2022,12:34:53,drought,negative,0.157232704,Scotland,Glasgow,55.861155,-4.2501687
It was like an apocalyptic movie: 20 climate photographs that changed the world,https://www.theguardian.com/environment/2022/nov/05/20-climate-photographs-that-changed-the-world,The Guardian,05-11-2022,11:00:07,drought,negative,0.185528757,England,South Wales,51.6808582,-3.1305139
Beachgoers warned to stay away after sewage alerts across England and Wales,https://www.theguardian.com/environment/2022/aug/17/beachgoers-warned-to-stay-away-after-sewage-alerts-across-england-and-wales,The Guardian,17-08-2022,13:37:45,drought,neutral,0.242130751,England,Devon,50.7241405,-3.6607788
"Britons need to be less squeamish about drinking water from sewage, says agency head",https://www.theguardian.com/environment/2022/aug/28/britons-need-to-be-less-squeamish-about-drinking-water-from-sewage-says-agency-head,The Guardian,28-08-2022,12:30:03,drought,positive,0.438596491,England,Yorkshire,53.9825271,-1.38525
"Climate crisis: past eight years were the eight hottest ever, says UN",https://www.theguardian.com/environment/2022/nov/06/climate-crisis-past-eight-years-were-the-eight-hottest-ever-says-un,The Guardian,06-11-2022,12:00:19,drought,negative,0.284900285,England,London,51.5074,-0.1278
"Humanity has become weapon of mass extinction, UN head tells Cop15 launch",https://www.theguardian.com/environment/2022/dec/06/canada-leads-calls-to-reverse-nature-loss-as-cop15-opens-in-montreal,The Guardian,06-12-2022,22:24:44,drought,positive,0.12180268,England,London,51.5074,-0.1278
Bee parasite discovered in NSW after alleged illegal hive transport,https://www.theguardian.com/environment/2022/sep/08/bee-parasite-discovered-in-nsw-after-alleged-hive-transport,The Guardian,08-09-2022,02:16:54,drought,negative,0.164744646,Wales,Wales,52.2928116,-3.73893
Put kids first: Indias Warrior Moms fight for clean air at Cop27,https://www.theguardian.com/environment/2022/nov/11/india-warrior-moms-cop27-egypt-climate,The Guardian,11-11-2022,13:05:05,drought,negative,0.13368984,England,London,51.5074,-0.1278
"Europes climate warming at twice rate of global average, says report",https://www.theguardian.com/environment/2022/nov/02/europes-climate-warming-at-twice-rate-of-global-average-says-report,The Guardian,02-11-2022,14:00:04,drought,neutral,0.520156047,England,reading,51.4514953,-0.9836342
Is net zero really to blame for soaring energy bills in Great Britain?,https://www.theguardian.com/environment/2022/aug/25/fact-check-is-net-zero-really-to-blame-for-soaring-energy-bills-green-levies-renewables,The Guardian,25-08-2022,08:00:01,drought,positive,0.120192308,England,London,51.5074,-0.1278
Climate activists in Italy glue themselves to Botticelli painting,https://www.theguardian.com/environment/2022/jul/22/climate-activists-in-italy-glue-themselves-to-botticelli-painting,The Guardian,22-07-2022,14:52:51,drought,negative,0.235849057,England,London,51.5074456,-0.1277653
Fracking could affect many protected areas across England as ban is lifted,https://www.theguardian.com/environment/2022/sep/22/fracking-could-impact-many-protected-areas-across-england-as-ban-is-lifted,The Guardian,22-09-2022,09:25:12,drought,negative,0.097370983,England,Lincolnshire,53.1823034,-0.2031209
I am an optimistic person: the scientist who studies climate catastrophes,https://www.theguardian.com/environment/2022/dec/29/i-am-an-optimistic-person-the-scientist-who-studies-climate-catastrophes,The Guardian,29-12-2022,14:30:21,drought,negative,0.367309458,England,London,51.5074456,-0.1277653
Its a human rights issue: young adults take Portugal climate crisis to court,https://www.theguardian.com/environment/2022/aug/11/its-a-human-rights-issue-young-adults-take-portugal-climate-crisis-to-court,The Guardian,11-08-2022,05:00:34,drought,positive,0.126262626,England,London,51.5074,-0.1278
This is the future: the Oxfordshire village living without running water,https://www.theguardian.com/environment/2022/aug/10/oxfordshire-village-living-without-running-water,The Guardian,10-08-2022,18:37:19,drought,neutral,0.145560408,England,Oxfordshire,51.833333,-1.25
"Sewage monitors faulty at seaside spots in England and Wales, data shows",https://www.theguardian.com/environment/2022/aug/22/seaside-sewage-monitors-england-environment-agency,The Guardian,22-08-2022,05:00:29,drought,negative,0.128040973,England,Devon,50.7241405,-3.6607788
UN chief warns we will be doomed without historic climate pact,https://www.theguardian.com/environment/2022/nov/04/un-chief-antonio-guterres-climate-crisis-cop27,The Guardian,04-11-2022,12:00:43,drought,negative,0.093196645,Scotland,Glasgow,55.861155,-4.2501687
Britains butterflies bolstered by conservation efforts,https://www.theguardian.com/environment/2022/mar/30/britains-butterflies-conservation-species-2021,The Guardian,30-03-2022,05:00:07,drought,neutral,0.16286645,Scotland,Scotland,56.7861112,-4.1140518
How Trusss post-Brexit farming policy descended into chaos,https://www.theguardian.com/environment/2022/sep/30/how-truss-post-brexit-farming-policy-descended-into-chaos,The Guardian,30-09-2022,11:46:22,drought,neutral,0.072833212,England,Norfolk,52.666667,1
"Cop27 first-timers from Pakistan, Nigeria and Spain share their experiences",https://www.theguardian.com/environment/2022/nov/18/cop27-first-timers-from-pakistan-nigeria-and-spain-share-their-experiences,The Guardian,18-11-2022,07:00:00,drought,positive,0.073260073,England,London,51.5074,-0.1278
Search for the holy grain: lost Welsh crops offer hope for future varieties,https://www.theguardian.com/environment/2022/oct/28/black-oats-llafur-ni-wales-crops-grains-growers-farmers-aoe,The Guardian,28-10-2022,09:00:25,drought,positive,0.073206442,Wales,Wales,52.2928116,-3.73893
Reasons for (cautious) optimism: the good news on the climate crisis,https://www.theguardian.com/environment/commentisfree/2022/sep/12/reasons-for-cautious-optimism-the-good-news-on-the-climate-crisis,The Guardian,11-09-2022,17:30:37,drought,positive,0.165152766,Scotland,Glasgow,55.861155,-4.2501687
Change is coming: Meet the Englishman prepping for climate apocalypse in an old German barracks,https://www.theguardian.com/environment/2022/aug/06/change-is-coming-meet-the-englishman-prepping-for-climate-apocalypse-in-an-old-german-barracks,The Guardian,06-08-2022,14:00:16,drought,positive,0.078247261,England,London,51.5074456,-0.1277653
Primatologist Alison Richard: 'Madagascar is a floating evolutionary lab',https://www.theguardian.com/environment/2022/apr/03/alison-richard-chased-by-female-lemurs-madagascar-conservation,The Guardian,03-04-2022,12:00:19,drought,negative,0.119904077,England,Cambridge,52.2055314,0.1186637
Beekeepers and communists: how environmentalists started a global conversation,https://www.theguardian.com/environment/2022/may/28/beekeepers-and-communists-how-environmentalists-started-a-global-conversation,The Guardian,28-05-2022,07:00:26,drought,neutral,0.065703022,England,Yorkshire,53.9825271,-1.38525
Cop27: crucial climate talks more fragile than ever after year of turmoil,https://www.theguardian.com/environment/2022/nov/05/cop27-crucial-climate-talks-more-fragile-than-ever-after-year-of-turmoil,The Guardian,05-11-2022,12:00:09,drought,neutral,0.057454754,Scotland,Glasgow,55.861155,-4.2501687
US poised to release 2.4bn genetically modified male mosquitoes to battle deadly diseases,https://www.theguardian.com/environment/2022/mar/26/us-release-genetically-modified-mosquitoes-diseases,The Guardian,26-03-2022,10:00:54,drought,neutral,0.105374078,England,London,51.5074,-0.1278
Humans v nature: our long and destructive journey to the age of extinction,https://www.theguardian.com/environment/2022/nov/25/cop15-humans-v-nature-our-long-and-destructive-journey-to-the-age-of-extinction-aoe,The Guardian,25-11-2022,10:00:03,drought,neutral,0.061557402,England,South Wales,51.6808582,-3.1305139
"Peter Kalmus: As a species, were on autopilot, not making the right decisions",https://www.theguardian.com/environment/2022/may/21/peter-kalmus-nasa-scientist-climate-protest-interview,The Guardian,21-05-2022,17:00:24,drought,negative,0.038402458,England,London,51.5074,-0.1278
XR protesters smash windows of News UK over coverage of Britains heatwave,https://www.theguardian.com/environment/2022/jul/19/xr-protesters-smash-windows-of-news-uk-over-coverage-of-britains-heatwave,The Guardian,19-07-2022,12:11:06,heatwave,neutral,0.446428571,England,London,51.5074456,-0.1277653
Heatwaves pushing up demand for air conditioning in UK,https://www.theguardian.com/environment/2022/jun/23/heatwaves-pushing-up-demand-for-air-conditioning-in-uk,The Guardian,23-06-2022,05:00:40,heatwave,positive,1,England,Cambridge,52.2055314,0.1186637
Weather tracker: UK regions expected to smash temperature records,https://www.theguardian.com/environment/2022/jul/18/weather-tracker-uk-regions-expected-to-smash-temperature-records,The Guardian,18-07-2022,09:40:20,heatwave,neutral,0.859598854,Scotland,Scotland,56.7861112,-4.1140518
"Muck in to help nesting birds during UK heatwave, says RSPB",https://www.theguardian.com/environment/2022/may/05/mud-water-to-help-nesting-migrating-birds-during-uk-heatwave-rspb-aoe,The Guardian,05-05-2022,16:59:12,heatwave,neutral,0.350877193,England,Manchester,53.4794892,-2.2451148
This heatwave highlights how complacent weve been,https://www.theguardian.com/environment/2022/jul/21/this-heatwave-highlights-how-complacent-weve-been,The Guardian,21-07-2022,17:00:42,heatwave,negative,0.357142857,England,Hampshire,51.0449814,-1.2433133
Weather tracker: heatwave to sweep northwards across Europe,https://www.theguardian.com/environment/2022/jul/11/weather-tracker-heatwave-europe-temperatures,The Guardian,11-07-2022,10:11:38,heatwave,neutral,0.857142857,England,Cambridge,52.2055314,0.1186637
"Climate crisis poses growing threat to health in UK, says expert",https://www.theguardian.com/environment/2022/oct/23/climate-change-poses-growing-threat-to-health-in-uk-says-expert,The Guardian,23-10-2022,11:00:35,heatwave,negative,0.284090909,England,Kent,51.2070748,0.7210362
UK people of colour four times more likely to live in areas at higher risk from heatwaves,https://www.theguardian.com/environment/2022/jul/20/uk-people-of-colour-four-times-more-likely-to-live-in-areas-at-higher-risk-from-heatwaves,The Guardian,20-07-2022,05:00:10,heatwave,negative,0.663349917,England,Nottingham,52.9534193,-1.1496461
Money to grow: radical policy helps UK communities green their own spaces,https://www.theguardian.com/environment/2022/nov/25/money-to-grow-radical-policy-helps-communities-green-own-spaces,The Guardian,25-11-2022,11:26:57,heatwave,positive,0.113122172,Scotland,Glasgow,55.861155,-4.2501687
Heatwave in Spain to drive temperature above 40C in parts of country,https://www.theguardian.com/environment/2022/jun/10/heatwave-spain-to-drive-temperature-above-40c,The Guardian,10-06-2022,10:04:59,heatwave,neutral,0.900900901,England,London,51.5074,-0.1278
"Humanity faces collective suicide over climate crisis, warns UN chief",https://www.theguardian.com/environment/2022/jul/18/humanity-faces-collective-suicide-over-climate-crisis-warns-un-chief,The Guardian,18-07-2022,10:00:09,heatwave,negative,0.461538462,Scotland,Glasgow,55.861155,-4.2501687
Weather tracker: no relief as heatwaves continue in parts of Europe and China,https://www.theguardian.com/environment/2022/aug/08/weather-tracker-no-relief-as-heatwaves-continue-in-parts-of-europe-and-china,The Guardian,08-08-2022,08:04:57,heatwave,neutral,0.810810811,England,London,51.5074,-0.1278
Why its not just the heat from heatwaves that puts us at risk,https://www.theguardian.com/environment/2022/jul/29/heatwaves-air-pollution-risk,The Guardian,29-07-2022,05:00:47,heatwave,negative,1,England,London,51.5074456,-0.1277653
Levelling up in the heat of the moment | Brief letters,https://www.theguardian.com/environment/2022/jul/19/levelling-up-in-the-heat-of-the-moment,The Guardian,19-07-2022,16:36:04,heatwave,positive,0.364963504,England,Oxfordshire,51.833333,-1.25
